WKT,Name,OBJECTID,UKATEGORIE,UTYP1,UART,UMONAT,USTUNDE,UWOCHENTAG,STRZUSTAND,ULICHTVERH,ISTRAD,ISTPKW,ISTFUSS,ISTKRAD,ISTGKFZ,ISTSONSTIG
"POINT (7.012815667000041 51.449927045000038)",Unfall 99060 (2020) Kat:3, Licht: 0,99060,3,6,2,10,13,7,0,0,0,1,0,0,0,0
"POINT (7.099135498000067 51.471654136000041)",Unfall 99062 (2020) Kat:2, Licht: 2,99062,2,1,9,11,05,2,1,2,0,1,0,0,0,0
"POINT (6.971299187000057 51.474817478000034)",Unfall 99091 (2020) Kat:3, Licht: 0,99091,3,7,5,11,15,2,0,0,1,0,0,0,0,1
"POINT (6.998278166000034 51.488717132000033)",Unfall 99093 (2020) Kat:3, Licht: 0,99093,3,6,2,10,14,6,0,0,0,1,0,0,0,0
"POINT (7.021475478000070 51.445807486000035)",Unfall 99094 (2020) Kat:3, Licht: 0,99094,3,6,2,10,11,6,1,0,0,1,0,0,0,0
"POINT (7.047773054000061 51.459128301000078)",Unfall 99167 (2020) Kat:3, Licht: 1,99167,3,3,0,11,16,2,1,1,1,1,0,0,0,0
"POINT (7.089746593000029 51.466476366000052)",Unfall 99182 (2020) Kat:3, Licht: 2,99182,3,6,9,11,22,1,1,2,0,1,0,0,0,1
"POINT (7.029599860000076 51.472378790000050)",Unfall 99240 (2020) Kat:3, Licht: 0,99240,3,6,2,11,14,3,0,0,0,1,0,0,0,0
"POINT (7.007752264000033 51.468229504000078)",Unfall 99245 (2020) Kat:3, Licht: 0,99245,3,2,5,11,10,5,0,0,0,1,0,0,0,0
"POINT (6.979430142000069 51.482612966000033)",Unfall 99251 (2020) Kat:2, Licht: 2,99251,2,1,8,11,19,3,0,2,0,1,0,0,0,0
"POINT (6.921374226000069 51.454484905000072)",Unfall 99253 (2020) Kat:3, Licht: 0,99253,3,6,2,11,15,3,0,0,0,1,0,0,0,0
"POINT (6.971764620000045 51.461551150000048)",Unfall 99256 (2020) Kat:3, Licht: 1,99256,3,4,6,11,07,3,0,1,0,0,1,0,0,1
"POINT (7.053598878000059 51.458737725000049)",Unfall 99271 (2020) Kat:3, Licht: 2,99271,3,2,5,11,18,6,0,2,0,1,0,0,0,0
"POINT (7.050143738000031 51.427890785000045)",Unfall 99273 (2020) Kat:3, Licht: 0,99273,3,6,2,11,12,3,0,0,0,1,0,0,0,0
"POINT (6.975475695000057 51.446061646000032)",Unfall 99276 (2020) Kat:3, Licht: 0,99276,3,2,6,11,11,3,0,0,0,1,1,0,0,0
"POINT (6.994063102000041 51.459031422000066)",Unfall 99286 (2020) Kat:3, Licht: 0,99286,3,6,2,11,13,3,0,0,0,1,0,0,0,0
"POINT (6.978518306000069 51.476445731000069)",Unfall 99333 (2020) Kat:3, Licht: 2,99333,3,7,6,11,17,6,0,2,0,1,1,0,0,0
"POINT (7.033803206000073 51.473888963000036)",Unfall 99345 (2020) Kat:2, Licht: 2,99345,2,4,6,11,07,4,0,2,0,1,1,0,0,0
"POINT (6.978391418000058 51.376045753000028)",Unfall 99362 (2020) Kat:3, Licht: 0,99362,3,1,0,11,14,7,0,0,0,0,0,1,0,0
"POINT (6.979448685000023 51.482672127000058)",Unfall 99409 (2020) Kat:3, Licht: 2,99409,3,2,6,11,05,4,0,2,0,1,1,0,0,0
"POINT (7.002138984000055 51.434413858000028)",Unfall 99421 (2020) Kat:3, Licht: 0,99421,3,6,2,11,10,6,0,0,0,1,0,0,0,1
"POINT (7.034880216000033 51.444578501000080)",Unfall 99423 (2020) Kat:2, Licht: 0,99423,2,2,0,11,13,5,0,0,1,1,0,0,0,0
"POINT (6.964630927000030 51.459622292000063)",Unfall 99463 (2020) Kat:3, Licht: 1,99463,3,1,2,11,16,5,0,1,0,1,0,0,0,0
"POINT (7.031974599000023 51.460768365000035)",Unfall 99509 (2020) Kat:3, Licht: 0,99509,3,3,0,11,10,5,0,0,0,1,0,0,0,0
"POINT (7.040419095000061 51.480618650000054)",Unfall 99514 (2020) Kat:3, Licht: 0,99514,3,7,0,11,12,6,0,0,1,0,0,0,0,0
"POINT (7.005376758000068 51.440572094000061)",Unfall 99530 (2020) Kat:3, Licht: 0,99530,3,3,5,11,14,4,0,0,1,1,0,0,0,0
"POINT (6.983309141000063 51.444589812000061)",Unfall 99544 (2020) Kat:3, Licht: 0,99544,3,6,2,11,14,6,0,0,0,1,0,0,0,0
"POINT (7.048423992000039 51.498922625000034)",Unfall 99547 (2020) Kat:3, Licht: 0,99547,3,1,0,11,14,7,0,0,1,0,0,0,0,0
"POINT (6.924783791000039 51.487678823000067)",Unfall 99602 (2020) Kat:2, Licht: 0,99602,2,3,5,11,15,6,0,0,0,1,0,0,0,0
"POINT (7.048041969000053 51.495705440000052)",Unfall 99641 (2020) Kat:3, Licht: 0,99641,3,3,5,11,12,5,0,0,0,1,0,0,0,0
"POINT (7.003199495000047 51.447403926000050)",Unfall 99675 (2020) Kat:2, Licht: 0,99675,2,7,0,11,10,4,0,0,1,0,0,0,0,0
"POINT (7.008854909000036 51.483324556000071)",Unfall 99695 (2020) Kat:3, Licht: 0,99695,3,6,1,11,13,3,0,0,0,1,0,0,0,0
"POINT (6.976445582000054 51.461417413000049)",Unfall 99700 (2020) Kat:3, Licht: 2,99700,3,6,2,11,17,3,0,2,0,1,0,0,0,0
"POINT (7.040408595000031 51.476737512000057)",Unfall 99711 (2020) Kat:3, Licht: 0,99711,3,6,2,11,14,6,0,0,0,1,0,0,0,0
"POINT (6.927056211000036 51.373720638000066)",Unfall 99715 (2020) Kat:2, Licht: 0,99715,2,2,5,11,15,3,0,0,0,1,0,1,0,0
"POINT (7.096174628000028 51.418953598000030)",Unfall 99720 (2020) Kat:3, Licht: 0,99720,3,1,0,11,08,3,1,0,0,0,0,1,0,0
"POINT (6.998522611000055 51.386991272000046)",Unfall 99730 (2020) Kat:3, Licht: 0,99730,3,6,0,11,09,3,0,0,0,0,1,0,0,1
"POINT (6.934129375000055 51.492493632000048)",Unfall 99734 (2020) Kat:3, Licht: 2,99734,3,2,0,11,05,4,1,2,0,1,0,1,0,0
"POINT (6.969265018000044 51.410766440000032)",Unfall 99739 (2020) Kat:2, Licht: 0,99739,2,6,9,11,09,6,0,0,0,1,0,0,0,0
"POINT (6.948444742000049 51.482192786000041)",Unfall 99743 (2020) Kat:3, Licht: 0,99743,3,7,0,11,10,5,0,0,0,1,0,0,0,1
"POINT (7.055657457000052 51.428606371000058)",Unfall 99805 (2020) Kat:3, Licht: 0,99805,3,2,2,11,09,6,0,0,0,1,0,0,0,0
"POINT (7.033922413000028 51.442734046000055)",Unfall 99853 (2020) Kat:3, Licht: 0,99853,3,2,5,11,13,4,0,0,0,1,0,0,0,0
"POINT (6.948385828000028 51.482148559000052)",Unfall 99882 (2020) Kat:2, Licht: 2,99882,2,2,6,11,06,2,1,2,0,1,1,0,0,0
"POINT (7.014222084000039 51.508238615000039)",Unfall 99885 (2020) Kat:3, Licht: 0,99885,3,6,2,11,13,5,0,0,0,1,0,0,0,0
"POINT (6.938103175000038 51.353691788000049)",Unfall 99889 (2020) Kat:2, Licht: 0,99889,2,6,4,11,08,2,1,0,0,1,0,0,0,0
"POINT (6.990671134000024 51.422726886000078)",Unfall 99893 (2020) Kat:3, Licht: 0,99893,3,1,9,11,09,2,1,0,0,1,0,0,0,0
"POINT (7.080798332000029 51.467824695000047)",Unfall 99894 (2020) Kat:3, Licht: 0,99894,3,2,5,11,12,2,0,0,1,0,0,0,0,1
"POINT (7.080445155000064 51.466641557000059)",Unfall 99896 (2020) Kat:3, Licht: 2,99896,3,2,2,11,17,2,0,2,0,1,0,0,0,0
"POINT (7.094294262000062 51.449135197000032)",Unfall 99898 (2020) Kat:3, Licht: 0,99898,3,2,6,11,09,2,1,0,0,1,1,0,0,0
"POINT (7.032614997000053 51.459193286000072)",Unfall 99899 (2020) Kat:3, Licht: 0,99899,3,6,2,11,07,6,0,0,0,1,0,0,0,0
"POINT (7.001522107000028 51.449700006000057)",Unfall 99901 (2020) Kat:2, Licht: 2,99901,2,6,3,11,06,2,1,2,0,1,0,0,0,0
"POINT (6.975333657000022 51.425319612000067)",Unfall 99999 (2020) Kat:3, Licht: 0,99999,3,7,6,11,14,6,1,0,0,1,1,0,0,0
"POINT (6.926355547000071 51.466923655000073)",Unfall 100029 (2020) Kat:3, Licht: 1,100029,3,2,6,11,07,5,1,1,0,1,1,0,0,0
"POINT (6.999037759000032 51.423218071000065)",Unfall 100047 (2020) Kat:2, Licht: 0,100047,2,2,8,11,10,4,1,0,0,1,0,0,0,0
"POINT (7.030512417000068 51.513587826000048)",Unfall 100064 (2020) Kat:3, Licht: 0,100064,3,6,0,11,15,1,0,0,0,1,0,0,0,0
"POINT (7.048659802000032 51.466604350000068)",Unfall 100091 (2020) Kat:3, Licht: 2,100091,3,7,6,11,17,6,0,2,0,1,1,0,0,0
"POINT (6.999626140000032 51.506076716000052)",Unfall 100119 (2020) Kat:3, Licht: 2,100119,3,7,9,11,19,5,1,2,0,1,0,0,0,1
"POINT (7.022440570000072 51.457571979000079)",Unfall 100137 (2020) Kat:3, Licht: 0,100137,3,6,3,11,08,4,1,0,0,1,0,1,0,0
"POINT (7.010671621000029 51.480971519000036)",Unfall 100212 (2020) Kat:3, Licht: 0,100212,3,1,0,11,15,5,1,0,1,0,0,0,0,0
"POINT (7.062446003000048 51.446277930000065)",Unfall 100225 (2020) Kat:3, Licht: 0,100225,3,1,0,11,13,1,1,0,0,0,0,1,0,0
"POINT (7.026337405000049 51.446568225000078)",Unfall 100230 (2020) Kat:2, Licht: 2,100230,2,7,0,11,20,1,1,2,1,1,0,0,0,0
"POINT (7.020654183000033 51.446692191000068)",Unfall 100236 (2020) Kat:3, Licht: 0,100236,3,2,5,11,15,5,1,0,0,1,0,0,0,0
"POINT (7.063177679000035 51.379994739000040)",Unfall 100299 (2020) Kat:3, Licht: 0,100299,3,1,9,11,12,3,1,0,0,0,0,1,0,0
"POINT (7.019634839000048 51.447888747000036)",Unfall 100340 (2020) Kat:3, Licht: 2,100340,3,1,2,11,17,4,0,2,0,1,0,0,0,0
"POINT (6.932304260000024 51.483627893000062)",Unfall 100348 (2020) Kat:3, Licht: 0,100348,3,6,2,11,15,5,1,0,0,1,0,0,0,0
"POINT (7.010088160000066 51.495281969000075)",Unfall 100395 (2020) Kat:3, Licht: 0,100395,3,6,1,11,11,2,0,0,0,1,0,0,1,0
"POINT (6.939932882000051 51.368576240000039)",Unfall 100400 (2020) Kat:3, Licht: 2,100400,3,2,6,11,17,2,0,2,0,1,1,0,0,0
"POINT (7.081287032000034 51.474304380000035)",Unfall 100415 (2020) Kat:3, Licht: 2,100415,3,3,5,11,17,2,1,2,0,1,0,0,0,1
"POINT (7.026680882000051 51.452589347000071)",Unfall 100459 (2020) Kat:3, Licht: 0,100459,3,6,0,11,13,5,1,0,0,1,0,0,0,0
"POINT (7.020665812000061 51.446716406000064)",Unfall 100475 (2020) Kat:3, Licht: 0,100475,3,3,5,11,15,7,0,0,0,1,0,1,0,0
"POINT (7.014580228000057 51.458476309000048)",Unfall 100484 (2020) Kat:3, Licht: 0,100484,3,7,0,11,10,4,0,0,1,0,0,0,0,0
"POINT (6.936127318000047 51.486484055000062)",Unfall 100545 (2020) Kat:3, Licht: 0,100545,3,1,0,11,11,5,1,0,0,1,0,0,0,0
"POINT (6.996550195000054 51.495041781000054)",Unfall 100568 (2020) Kat:3, Licht: 2,100568,3,6,2,11,16,4,0,2,0,1,0,0,0,0
"POINT (6.988778271000058 51.459453924000059)",Unfall 100673 (2020) Kat:3, Licht: 0,100673,3,2,5,11,10,4,0,0,0,1,0,0,0,0
"POINT (7.019742249000046 51.436280812000064)",Unfall 100681 (2020) Kat:3, Licht: 2,100681,3,1,0,11,18,5,1,2,1,0,0,0,0,0
"POINT (7.047128904000033 51.383792435000032)",Unfall 100709 (2020) Kat:2, Licht: 2,100709,2,1,0,11,18,2,0,2,0,0,0,1,0,0
"POINT (6.929998673000057 51.461275845000046)",Unfall 100710 (2020) Kat:3, Licht: 0,100710,3,2,5,11,15,2,0,0,0,1,0,0,0,0
"POINT (6.972499126000059 51.443584553000051)",Unfall 100712 (2020) Kat:3, Licht: 2,100712,3,1,8,11,07,2,1,2,0,1,0,0,0,0
"POINT (7.007492345000060 51.476148043000080)",Unfall 100795 (2020) Kat:3, Licht: 2,100795,3,6,2,11,19,1,1,2,0,1,0,0,0,0
"POINT (7.044732055000054 51.484847944000080)",Unfall 100798 (2020) Kat:3, Licht: 2,100798,3,2,3,11,16,2,0,2,1,1,0,0,0,0
"POINT (6.933005754000021 51.371414654000034)",Unfall 100871 (2020) Kat:3, Licht: 0,100871,3,1,7,11,13,7,0,0,1,0,0,0,0,0
"POINT (7.114461902000073 51.395681266000054)",Unfall 100872 (2020) Kat:3, Licht: 1,100872,3,4,6,11,07,7,0,1,0,1,1,0,0,0
"POINT (7.025848581000048 51.385606963000043)",Unfall 100966 (2020) Kat:3, Licht: 0,100966,3,7,0,11,14,6,0,0,0,0,1,0,0,1
"POINT (6.954394669000067 51.399691109000059)",Unfall 100984 (2020) Kat:3, Licht: 0,100984,3,1,2,11,15,6,0,0,0,1,0,0,0,0
"POINT (6.988773347000063 51.459453960000076)",Unfall 100985 (2020) Kat:3, Licht: 2,100985,3,3,5,11,19,6,0,2,0,1,0,0,0,0
"POINT (6.979697112000054 51.485601918000043)",Unfall 101066 (2020) Kat:3, Licht: 2,101066,3,5,0,11,05,5,0,2,1,1,0,0,0,0
"POINT (6.973880719000022 51.461580604000062)",Unfall 101067 (2020) Kat:3, Licht: 0,101067,3,4,6,11,16,5,0,0,0,1,1,0,0,0
"POINT (6.994260334000046 51.436555960000078)",Unfall 101069 (2020) Kat:3, Licht: 2,101069,3,1,0,11,04,5,0,2,1,0,0,0,0,0
"POINT (7.091184559000055 51.445051812000031)",Unfall 101070 (2020) Kat:2, Licht: 0,101070,2,5,1,11,10,5,0,0,0,1,0,0,1,0
"POINT (7.017987112000071 51.509017334000077)",Unfall 101104 (2020) Kat:2, Licht: 0,101104,2,6,9,11,13,5,0,0,0,1,0,0,0,0
"POINT (7.014462200000025 51.494843495000055)",Unfall 101156 (2020) Kat:3, Licht: 0,101156,3,7,0,11,14,4,0,0,0,1,1,0,0,0
"POINT (6.951925187000029 51.495178129000067)",Unfall 101157 (2020) Kat:3, Licht: 0,101157,3,3,5,11,11,4,0,0,0,1,0,0,0,0
"POINT (7.042432235000035 51.455188795000026)",Unfall 101160 (2020) Kat:2, Licht: 2,101160,2,6,1,11,05,4,0,2,0,1,0,0,0,0
"POINT (7.077847110000050 51.381718432000071)",Unfall 101199 (2020) Kat:3, Licht: 0,101199,3,6,2,11,15,4,0,0,0,1,0,0,0,0
"POINT (7.048423992000039 51.498922625000034)",Unfall 101243 (2020) Kat:3, Licht: 1,101243,3,2,5,11,16,3,0,1,1,1,0,0,0,0
"POINT (7.009676052000032 51.500238719000038)",Unfall 101244 (2020) Kat:3, Licht: 0,101244,3,3,4,11,13,3,0,0,0,1,0,0,0,0
"POINT (6.953288645000043 51.480604296000081)",Unfall 101245 (2020) Kat:3, Licht: 0,101245,3,2,5,11,07,3,0,0,0,1,0,1,0,0
"POINT (7.078195016000052 51.438084146000051)",Unfall 101246 (2020) Kat:3, Licht: 0,101246,3,6,2,11,13,3,0,0,0,1,0,0,0,0
"POINT (6.959584987000028 51.477119540000047)",Unfall 101331 (2020) Kat:3, Licht: 2,101331,3,2,3,12,19,3,1,2,0,1,0,0,0,1
"POINT (6.969500486000072 51.443413737000071)",Unfall 101332 (2020) Kat:3, Licht: 2,101332,3,5,0,12,16,3,1,2,0,1,0,1,0,0
"POINT (7.001757306000059 51.448815085000035)",Unfall 101333 (2020) Kat:3, Licht: 2,101333,3,1,0,12,00,3,1,2,0,1,0,0,0,0
"POINT (7.088404504000039 51.466030530000069)",Unfall 101380 (2020) Kat:3, Licht: 2,101380,3,1,9,12,00,3,1,2,0,1,0,0,0,0
"POINT (6.959568105000074 51.477127105000079)",Unfall 101426 (2020) Kat:3, Licht: 1,101426,3,2,3,11,07,2,0,1,1,1,0,0,0,0
"POINT (6.951074314000039 51.492669170000056)",Unfall 101427 (2020) Kat:3, Licht: 2,101427,3,7,7,11,19,2,1,2,0,1,0,0,0,0
"POINT (6.911546707000071 51.476057960000048)",Unfall 101428 (2020) Kat:3, Licht: 0,101428,3,7,0,11,12,2,0,0,0,0,0,1,0,0
"POINT (7.078268389000073 51.459570583000072)",Unfall 101429 (2020) Kat:3, Licht: 2,101429,3,3,5,11,17,2,1,2,0,0,0,0,0,1
"POINT (7.003144118000023 51.462474135000036)",Unfall 101430 (2020) Kat:3, Licht: 2,101430,3,2,2,11,18,2,1,2,0,1,0,0,0,0
"POINT (7.044103439000025 51.484277555000062)",Unfall 101655 (2020) Kat:3, Licht: 0,101655,3,7,0,12,08,7,0,0,0,0,0,1,0,0
"POINT (6.952932498000052 51.490475247000063)",Unfall 101656 (2020) Kat:3, Licht: 0,101656,3,6,2,12,13,7,0,0,0,1,0,0,0,0
"POINT (6.901488166000036 51.480577501000027)",Unfall 101788 (2020) Kat:3, Licht: 0,101788,3,7,0,12,09,4,1,0,1,0,1,0,0,0
"POINT (6.966233674000023 51.439315913000030)",Unfall 101792 (2020) Kat:3, Licht: 0,101792,3,6,0,12,11,4,1,0,0,1,0,1,0,0
"POINT (7.029988380000020 51.451303738000036)",Unfall 101797 (2020) Kat:3, Licht: 0,101797,3,2,5,12,14,4,1,0,0,1,0,0,0,0
"POINT (7.034448911000027 51.449425504000033)",Unfall 101805 (2020) Kat:3, Licht: 2,101805,3,1,0,12,06,4,1,2,0,0,0,1,0,0
"POINT (7.009197636000067 51.484943708000060)",Unfall 101858 (2020) Kat:3, Licht: 2,101858,3,2,5,12,16,5,1,2,0,1,0,0,0,0
"POINT (6.998669349000068 51.492928029000041)",Unfall 101859 (2020) Kat:3, Licht: 2,101859,3,7,4,12,17,5,1,2,0,1,0,0,0,0
"POINT (6.911546707000071 51.476057960000048)",Unfall 101860 (2020) Kat:3, Licht: 0,101860,3,3,5,12,08,5,1,0,0,1,0,0,0,0
"POINT (6.932323143000076 51.372770181000078)",Unfall 101862 (2020) Kat:3, Licht: 2,101862,3,2,4,12,17,5,1,2,0,1,0,0,0,0
"POINT (7.010612125000023 51.388478634000080)",Unfall 101864 (2020) Kat:3, Licht: 1,101864,3,2,0,12,07,5,1,1,0,1,0,0,0,1
"POINT (7.063787501000036 51.447052141000029)",Unfall 101865 (2020) Kat:2, Licht: 2,101865,2,4,0,12,17,5,1,2,0,1,1,0,0,0
"POINT (7.087443839000059 51.445016556000041)",Unfall 101866 (2020) Kat:3, Licht: 0,101866,3,6,2,12,14,5,1,0,0,1,0,0,0,0
"POINT (7.005389865000041 51.456891072000076)",Unfall 101938 (2020) Kat:3, Licht: 1,101938,3,6,2,12,16,5,0,1,0,1,0,0,0,0
"POINT (7.008038702000022 51.522145813000066)",Unfall 102015 (2020) Kat:3, Licht: 0,102015,3,2,5,12,09,5,2,0,1,1,0,0,0,0
"POINT (7.080923348000056 51.387147577000064)",Unfall 102019 (2020) Kat:3, Licht: 2,102019,3,2,5,12,06,3,1,2,0,1,0,0,0,0
"POINT (7.025263780000046 51.420638060000044)",Unfall 102085 (2020) Kat:2, Licht: 1,102085,2,7,0,12,16,5,0,1,0,1,1,0,0,0
"POINT (7.007125039000073 51.469682789000046)",Unfall 102099 (2020) Kat:2, Licht: 2,102099,2,2,5,12,16,4,0,2,0,1,0,0,0,0
"POINT (6.999385704000076 51.485150798000063)",Unfall 102112 (2020) Kat:3, Licht: 0,102112,3,6,2,12,11,2,1,0,0,1,0,0,0,0
"POINT (7.009943919000023 51.500287108000066)",Unfall 102132 (2020) Kat:2, Licht: 2,102132,2,4,6,12,07,2,1,2,0,1,1,0,0,0
"POINT (6.980187509000075 51.460672789000057)",Unfall 102148 (2020) Kat:3, Licht: 0,102148,3,4,0,12,13,2,1,0,0,1,1,0,0,0
"POINT (7.017792471000064 51.429792894000059)",Unfall 102191 (2020) Kat:3, Licht: 2,102191,3,6,3,12,17,4,0,2,0,1,0,0,0,0
"POINT (7.084310582000057 51.387628611000082)",Unfall 102204 (2020) Kat:3, Licht: 2,102204,3,2,6,12,07,2,1,2,0,1,1,0,0,0
"POINT (6.906509425000024 51.473723412000027)",Unfall 102234 (2020) Kat:3, Licht: 0,102234,3,7,0,12,15,5,1,0,1,0,0,0,0,0
"POINT (7.046631095000066 51.486560814000029)",Unfall 102248 (2020) Kat:2, Licht: 1,102248,2,4,6,12,16,4,1,1,0,1,1,0,0,0
"POINT (6.999186401000031 51.506517456000040)",Unfall 102267 (2020) Kat:3, Licht: 1,102267,3,6,2,12,16,5,0,1,0,1,0,0,0,0
"POINT (7.035324676000073 51.474196011000060)",Unfall 102326 (2020) Kat:3, Licht: 0,102326,3,6,2,12,15,3,1,0,0,1,0,0,0,0
"POINT (7.007334382000067 51.476243537000073)",Unfall 102329 (2020) Kat:2, Licht: 0,102329,2,6,2,12,15,6,0,0,0,1,0,0,0,0
"POINT (6.956238743000029 51.474405328000046)",Unfall 102334 (2020) Kat:3, Licht: 0,102334,3,7,0,12,08,6,0,0,0,0,0,0,0,1
"POINT (6.963574244000029 51.427437178000048)",Unfall 102339 (2020) Kat:3, Licht: 0,102339,3,2,6,12,11,6,0,0,0,1,1,0,0,0
"POINT (7.027196008000033 51.449860873000034)",Unfall 102343 (2020) Kat:3, Licht: 2,102343,3,2,5,12,20,6,0,2,0,1,0,0,0,0
"POINT (6.996905153000057 51.462214397000082)",Unfall 102408 (2020) Kat:2, Licht: 0,102408,2,3,5,12,14,3,1,0,1,1,0,0,0,0
"POINT (7.042790167000021 51.478044466000028)",Unfall 102426 (2020) Kat:3, Licht: 2,102426,3,2,6,12,07,1,1,2,0,1,1,0,0,0
"POINT (6.978518296000061 51.476445924000075)",Unfall 102525 (2020) Kat:3, Licht: 2,102525,3,4,6,12,18,7,1,2,0,1,1,0,0,0
"POINT (7.042805121000072 51.481729137000059)",Unfall 102526 (2020) Kat:3, Licht: 0,102526,3,1,0,12,12,2,1,0,0,0,0,1,0,0
"POINT (7.006677941000021 51.455914343000074)",Unfall 102529 (2020) Kat:3, Licht: 2,102529,3,3,5,12,22,7,1,2,0,1,0,0,0,0
"POINT (6.996550195000054 51.495041781000054)",Unfall 102542 (2020) Kat:3, Licht: 0,102542,3,2,5,12,11,2,1,0,0,1,0,0,0,0
"POINT (6.998483428000043 51.487543960000039)",Unfall 102577 (2020) Kat:3, Licht: 2,102577,3,6,2,12,19,3,1,2,0,1,0,0,0,0
"POINT (6.930843743000025 51.487806359000047)",Unfall 102606 (2020) Kat:3, Licht: 2,102606,3,3,3,12,18,2,0,2,0,1,0,0,0,0
"POINT (7.014959501000021 51.458382169000060)",Unfall 102611 (2020) Kat:3, Licht: 0,102611,3,6,2,12,08,2,1,0,0,1,0,0,0,0
"POINT (7.037757983000063 51.451162376000070)",Unfall 102758 (2020) Kat:2, Licht: 2,102758,2,2,6,12,16,2,1,2,0,1,1,0,0,0
"POINT (7.083819716000050 51.384249691000036)",Unfall 102769 (2020) Kat:3, Licht: 0,102769,3,3,5,12,13,7,0,0,0,1,0,1,0,0
"POINT (7.016034402000059 51.441351367000038)",Unfall 102813 (2020) Kat:3, Licht: 2,102813,3,1,0,12,19,1,1,2,1,0,0,0,0,0
"POINT (7.024022947000049 51.497901521000074)",Unfall 102820 (2020) Kat:3, Licht: 0,102820,3,2,6,12,13,2,1,0,0,1,1,0,0,0
"POINT (7.031265709000024 51.424168457000064)",Unfall 102846 (2020) Kat:3, Licht: 2,102846,3,2,3,12,17,5,0,2,1,0,0,1,0,0
"POINT (7.020255259000066 51.388331550000032)",Unfall 102857 (2020) Kat:3, Licht: 0,102857,3,6,1,12,13,6,1,0,0,1,0,0,0,1
"POINT (7.093104850000032 51.463534410000079)",Unfall 102908 (2020) Kat:3, Licht: 2,102908,3,4,6,12,19,2,1,2,0,0,1,0,0,1
"POINT (7.021512980000068 51.454385063000075)",Unfall 102936 (2020) Kat:3, Licht: 2,102936,3,3,5,12,19,5,1,2,0,1,0,0,0,0
"POINT (7.097088156000041 51.470732588000033)",Unfall 102943 (2020) Kat:3, Licht: 2,102943,3,1,9,12,05,1,0,2,0,1,0,0,0,0
"POINT (6.976302811000039 51.449810984000067)",Unfall 102946 (2020) Kat:3, Licht: 0,102946,3,1,0,12,14,6,0,0,1,0,0,0,0,0
"POINT (6.945289005000063 51.352383380000049)",Unfall 102947 (2020) Kat:3, Licht: 0,102947,3,1,0,12,11,7,0,0,0,0,0,1,0,0
"POINT (7.020665234000035 51.446716163000076)",Unfall 102965 (2020) Kat:2, Licht: 2,102965,2,2,6,12,07,3,1,2,0,1,1,0,0,0
"POINT (7.063194505000070 51.482308983000053)",Unfall 103008 (2020) Kat:2, Licht: 0,103008,2,2,0,12,15,6,0,0,0,1,0,0,0,1
"POINT (6.962779172000069 51.462218446000065)",Unfall 103028 (2020) Kat:2, Licht: 2,103028,2,1,8,12,06,5,1,2,0,1,0,0,0,0
"POINT (7.082368588000065 51.392480313000078)",Unfall 103033 (2020) Kat:2, Licht: 0,103033,2,4,6,12,10,7,1,0,0,1,1,0,0,0
"POINT (7.007445423000036 51.476230382000040)",Unfall 103084 (2020) Kat:3, Licht: 0,103084,3,6,2,12,15,2,1,0,0,1,0,0,0,0
"POINT (6.998488143000031 51.517885901000056)",Unfall 103090 (2020) Kat:3, Licht: 2,103090,3,4,6,12,05,4,1,2,0,1,1,0,0,0
"POINT (7.050243984000076 51.489848753000047)",Unfall 103102 (2020) Kat:2, Licht: 2,103102,2,1,6,12,18,4,0,2,0,1,1,0,0,0
"POINT (7.107363662000068 51.414824852000038)",Unfall 103105 (2020) Kat:3, Licht: 0,103105,3,7,0,12,11,4,0,0,0,1,0,0,0,0
"POINT (7.026337405000049 51.446568225000078)",Unfall 103109 (2020) Kat:3, Licht: 0,103109,3,3,5,12,10,5,1,0,0,1,0,0,0,0
"POINT (7.010502882000026 51.388464346000035)",Unfall 103119 (2020) Kat:3, Licht: 0,103119,3,2,5,12,14,6,0,0,0,1,0,1,0,0
"POINT (6.978519967000068 51.476412189000030)",Unfall 103120 (2020) Kat:3, Licht: 2,103120,3,2,6,12,20,7,0,2,0,1,1,0,0,0
"POINT (6.985529242000041 51.450124836000043)",Unfall 103122 (2020) Kat:3, Licht: 2,103122,3,7,0,12,04,4,1,2,0,1,0,0,0,0
"POINT (6.972807842000066 51.475297194000063)",Unfall 103140 (2020) Kat:2, Licht: 0,103140,2,4,6,12,11,5,1,0,0,1,1,0,0,0
"POINT (7.047175202000062 51.487057043000050)",Unfall 103154 (2020) Kat:3, Licht: 2,103154,3,7,6,12,07,4,1,2,0,1,1,0,0,0
"POINT (6.924535798000022 51.474254844000029)",Unfall 103157 (2020) Kat:3, Licht: 0,103157,3,7,0,12,10,4,1,0,0,1,1,0,0,0
"POINT (7.055724087000044 51.428521506000038)",Unfall 103167 (2020) Kat:2, Licht: 2,103167,2,3,5,12,19,1,1,2,0,1,0,0,0,0
"POINT (7.060814302000040 51.381207834000065)",Unfall 103171 (2020) Kat:3, Licht: 2,103171,3,6,4,12,16,4,1,2,0,1,0,0,0,0
"POINT (7.039302090000035 51.476507305000041)",Unfall 103253 (2020) Kat:3, Licht: 2,103253,3,3,5,12,17,2,1,2,0,1,0,0,0,0
"POINT (6.976541682000061 51.479080307000061)",Unfall 103286 (2020) Kat:3, Licht: 0,103286,3,2,5,12,15,4,1,0,0,1,0,0,0,1
